ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,eventflagId,bonfireEntityId,pad4,bonfireSubCategorySortId,forbiddenIconId,dispMinZoomStep,selectMinZoomStep,bonfireSubCategoryId,clearedEventFlagId,iconId,dispMask00,dispMask01,dispMask02,pad1,pad2,areaNo,gridXNo,gridZNo,pad3,posX,posY,posZ,textId1,textEnableFlagId1,textDisableFlagId1,textId2,textEnableFlagId2,textDisableFlagId2,textId3,textEnableFlagId3,textDisableFlagId3,textId4,textEnableFlagId4,textDisableFlagId4,textId5,textEnableFlagId5,textDisableFlagId5,textId6,textEnableFlagId6,textDisableFlagId6,textId7,textEnableFlagId7,textDisableFlagId7,textId8,textEnableFlagId8,textDisableFlagId8,textType1,textType2,textType3,textType4,textType5,textType6,textType7,textType8,noIgnitionSfxDmypolyId_0,noIgnitionSfxId_0,noIgnitionSfxDmypolyId_1,noIgnitionSfxId_1,textEnableFlag2Id1,textEnableFlag2Id2,textEnableFlag2Id3,textEnableFlag2Id4,textEnableFlag2Id5,textEnableFlag2Id6,textEnableFlag2Id7,textEnableFlag2Id8,textDisableFlag2Id1,textDisableFlag2Id2,textDisableFlag2Id3,textDisableFlag2Id4,textDisableFlag2Id5,textDisableFlag2Id6,textDisableFlag2Id7,textDisableFlag2Id8,altIconId,altForbiddenIconId,
130007,,1,0,[0|0|0],71307,13001957,[0|0],50,2,0,0,13000,0,1,1,0,0,0,0,13,0,0,0,30.4,-45.99,361.79,130007,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
130008,,1,0,[0|0|0],71308,13001958,[0|0],70,2,0,0,13000,0,1,1,0,0,0,0,13,0,0,0,-73.6,-0.97,498.83,130008,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
130009,,1,0,[0|0|0],71309,13001959,[0|0],80,2,0,0,13000,0,1,1,0,0,0,0,13,0,0,0,83.98,-86.05,608.5,130009,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
130010,,1,0,[0|0|0],71310,13001960,[0|0],90,2,0,0,13000,0,1,1,0,0,0,0,13,0,0,0,64.07,-73.77,497.52,130010,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
140000,,1,0,[0|0|0],71400,14001950,[0|0],999,2,0,0,14000,0,1,1,0,0,0,0,14,0,0,0,32.86,154.12,-20.34,140000,0,0,-1,0,0,120000,14009202,0,131600,3468,3461,131600,3469,3461,122310,3948,3943,-1,0,0,-1,0,0,0,0,1,1,1,1,0,0,100,6410,-1,-1,0,0,0,14009255,14009255,11109315,0,0,0,0,0,0,0,0,0,0,101,102
140001,,1,0,[0|0|0],71401,14001951,[0|0],30,2,0,0,14000,0,1,1,0,0,0,0,14,0,0,0,154.79,110.18,-222.38,140001,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
140002,,1,0,[0|0|0],71402,14001952,[0|0],10,2,0,0,14000,0,1,1,0,0,0,0,14,0,0,0,-13.92,62,-95.64,140002,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
140003,,1,0,[0|0|0],71403,14001953,[0|0],20,2,0,0,14000,0,1,1,0,0,0,0,14,0,0,0,134.24,94.07,-184.98,140003,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
150000,,1,0,[0|0|0],71500,15001950,[0|0],999,2,0,0,15000,0,1,1,0,0,0,0,15,0,0,0,-21.34,51.57,487.89,150000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
150001,,1,0,[0|0|0],71501,15001951,[0|0],10,2,0,0,15000,0,1,1,0,0,0,0,15,0,0,0,77.19,247,432.05,150001,0,0,-1,0,0,134800,4190,4183,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,100,6411,-1,-1,0,0,15009205,0,0,0,0,0,0,0,400323,0,0,0,0,0,101,102
150002,,1,0,[0|0|0],71502,15001952,[0|0],20,2,0,0,15000,0,1,1,0,0,0,0,15,0,0,0,-28.82,211.44,596.6,150002,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
150003,,1,0,[0|0|0],71503,15001953,[0|0],30,2,0,0,15000,0,1,1,0,0,0,0,15,0,0,0,121.88,170.4,483.54,150003,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
150004,,1,0,[0|0|0],71504,15001954,[0|0],40,2,0,0,15000,0,1,1,0,0,0,0,15,0,0,0,88.93,60.8,549.13,150004,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
150005,,1,0,[0|0|0],71505,15001955,[0|0],999,2,0,0,15001,0,1,1,0,0,0,0,15,0,0,0,175.95,431.75,297.9,150005,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
150006,,1,0,[0|0|0],71506,15001956,[0|0],10,2,0,0,15001,0,1,1,0,0,0,0,15,0,0,0,-0.49,618.05,42.91,150006,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
150007,,1,0,[0|0|0],71507,15001957,[0|0],20,2,0,0,15001,0,1,1,0,0,0,0,15,0,0,0,63.54,501.51,231.44,150007,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
150008,,1,0,[0|0|0],71508,15001958,[0|0],30,2,0,0,15001,0,1,1,0,0,0,0,15,0,0,0,-1.34,475.87,294.97,150008,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
160000,,1,0,[0|0|0],71600,16001950,[0|0],999,2,0,0,16000,0,1,1,0,0,0,0,16,0,0,0,93.68,-439.54,-116.08,160000,0,0,-1,0,0,130000,16009252,400071,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102
160001,,1,0,[0|0|0],71601,16001951,[0|0],30,2,0,0,16000,0,1,1,0,0,0,0,16,0,0,0,54.92,6.84,-207.91,160001,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
160002,,1,0,[0|0|0],71602,16001952,[0|0],10,2,0,0,16000,0,1,1,0,0,0,0,16,0,0,0,40.88,4.95,-60.27,160002,0,0,130000,16009202,0,131300,16009302,3423,131310,16009312,16009313,132601,16009452,0,130900,3689,0,131400,16009412,3443,-1,0,0,0,1,1,1,1,1,1,0,100,6411,-1,-1,0,0,0,0,0,16009355,0,0,0,0,0,0,0,0,400451,0,101,102
160003,,1,0,[0|0|0],71603,16001953,[0|0],20,2,0,0,16000,0,1,1,0,0,0,0,16,0,0,0,-62.98,-9.21,-113.62,160003,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
160004,,1,0,[0|0|0],71604,16001954,[0|0],40,2,0,0,16000,0,1,1,0,0,0,0,16,0,0,0,-131.45,-43.6,-213.28,160004,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
160005,,1,0,[0|0|0],71605,16001960,[0|0],50,2,0,0,16000,0,1,1,0,0,0,0,16,0,0,0,98.2,-432.87,-11.75,160005,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
160006,,1,0,[0|0|0],71606,16001962,[0|0],60,2,0,0,16000,0,1,1,0,0,0,0,16,0,0,0,273.651,-133.13,-258.567,160006,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
160007,,1,0,[0|0|0],71607,16001964,[0|0],70,2,0,0,16000,0,1,1,0,0,0,0,16,0,0,0,163.033,-106.969,-149.041,160007,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
180000,,0,0,[0|0|0],71800,18001950,[0|0],800,2,0,0,18000,0,1,1,0,0,0,0,18,0,0,0,-88.4,-10.17,43.86,180000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
180001,,0,0,[0|0|0],71801,18001951,[0|0],810,2,0,0,18000,0,1,1,0,0,0,0,18,0,0,0,-115.7,13.87,12.14,180001,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
190000,,1,0,[0|0|0],71900,19001950,[0|0],10,2,0,0,19000,0,1,1,0,0,0,0,19,0,0,0,181.1,102.35,-607.06,190000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200000,,1,0,[0|0|0],72000,20001950,[0|0],999,2,0,0,20000,0,1,0,0,1,0,0,20,0,0,0,-49.67,118.11,311.77,200000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200001,,1,0,[0|0|0],72001,20001951,[0|0],100,2,0,0,20000,0,1,0,0,1,0,0,20,0,0,0,-103.62,43.92,190.55,200001,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200002,,1,0,[0|0|0],72002,20001952,[0|0],110,2,0,0,20000,0,1,0,0,1,0,0,20,0,0,0,-6.91,60.59,143.42,200002,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200003,,1,0,[0|0|0],72003,20001953,[0|0],130,2,0,0,20000,0,1,0,0,1,0,0,20,0,0,0,-67.92,118.1,285.15,200003,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200100,,1,0,[0|0|0],72010,20011950,[0|0],999,2,0,0,20010,0,1,0,0,1,0,0,20,1,0,0,-228.89,299.26,-171.88,200100,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200102,,1,0,[0|0|0],72012,20011952,[0|0],100,2,0,0,20010,0,1,0,0,1,0,0,20,1,0,0,-172.4,-15.02,18.37,200102,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200103,,1,0,[0|0|0],72013,20011953,[0|0],110,2,0,0,20010,0,1,0,0,1,0,0,20,1,0,0,-125.03,23.48,-84.12,200103,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200104,,1,0,[0|0|0],72014,20011954,[0|0],120,2,0,0,20010,0,1,0,0,1,0,0,20,1,0,0,-297.21,65.07,-83.08,200104,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200105,,1,0,[0|0|0],72015,20011955,[0|0],130,2,0,0,20010,0,1,0,0,1,0,0,20,1,0,0,-322.26,169.16,-304.15,200105,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
200106,,1,0,[0|0|0],72016,20011956,[0|0],140,2,0,0,20010,0,1,0,0,1,0,0,20,1,0,0,-179.9,287.46,-197.92,200106,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210001,,1,0,[0|0|0],72101,21001951,[0|0],110,2,0,0,21000,0,1,0,0,1,0,0,21,0,0,0,75.65,156.63,131.54,210001,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210002,,1,0,[0|0|0],72102,21001952,[0|0],100,2,0,0,21000,0,1,0,0,1,0,0,21,0,0,0,61.35,157.07,106.46,210002,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210006,,1,0,[0|0|0],72106,21001956,[0|0],100,2,0,0,21001,0,1,0,0,1,0,0,21,0,0,0,390.08,50.02,199.85,210006,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210007,,1,0,[0|0|0],72107,21001957,[0|0],110,2,0,0,21001,0,1,0,0,1,0,0,21,0,0,0,293.39,28.71,125.43,210007,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210008,,1,0,[0|0|0],72108,21001958,[0|0],120,2,0,0,21001,0,1,0,0,1,0,0,21,0,0,0,308.69,-209.87,289.36,210008,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210009,,1,0,[0|0|0],72109,21001959,[0|0],130,2,0,0,21001,0,1,0,0,1,0,0,21,0,0,0,379.07,-239.51,411.23,210009,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210100,,1,0,[0|0|0],72110,21011950,[0|0],999,2,0,0,21010,0,1,0,0,1,0,0,21,1,0,0,85.96,351.76,362.24,210100,0,0,-1,0,0,141400,21019200,21019203,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102
210101,,1,0,[0|0|0],72111,21011951,[0|0],100,2,0,0,21010,0,1,0,0,1,0,0,21,1,0,0,192.98,268.12,258.4,210101,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210102,,1,0,[0|0|0],72112,21011952,[0|0],110,2,0,0,21010,0,1,0,0,1,0,0,21,1,0,0,168.24,298.09,272.28,210102,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210103,,1,0,[0|0|0],72113,21011953,[0|0],120,2,0,0,21010,0,1,0,0,1,0,0,21,1,0,0,181.74,328,305.67,210103,0,0,-1,0,0,141700,21019350,21019353,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102
210104,,1,0,[0|0|0],72114,21011954,[0|0],130,2,0,0,21010,0,1,0,0,1,0,0,21,1,0,0,98.09,351.87,316.47,210104,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210105,,1,0,[0|0|0],72116,21011956,[0|0],140,2,0,0,21010,0,1,0,0,1,0,0,21,1,0,0,217.87,278.11,256.8,210106,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210106,,1,0,[0|0|0],72117,21011957,[0|0],150,2,0,0,21010,0,1,0,0,1,0,0,21,1,0,0,217.07,338.1,244.12,210107,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
210201,,1,0,[0|0|0],72120,21021951,[0|0],200,2,0,0,21010,0,1,0,0,1,0,0,21,2,0,0,-1.22,131.92,260.25,210201,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
220000,,1,0,[0|0|0],72200,22001950,[0|0],999,2,0,0,22000,0,1,0,0,1,0,0,22,0,0,0,-115.22,-294.07,70.77,220000,0,0,-1,0,0,140500,22009250,0,140500,22009270,0,141900,22009200,0,-1,0,0,-1,0,0,-1,0,0,0,0,1,1,1,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102
220001,,1,0,[0|0|0],72201,22001951,[0|0],100,2,0,0,22000,0,1,0,0,1,0,0,22,0,0,0,-397.9,304.95,12.62,220001,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
220002,,1,0,[0|0|0],72202,22001952,[0|0],110,2,0,0,22000,0,1,0,0,1,0,0,22,0,0,0,-248.37,216.33,-28.81,220002,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
220003,,1,0,[0|0|0],72203,22001953,[0|0],120,2,0,0,22000,0,1,0,0,1,0,0,22,0,0,0,-190.27,176.25,255.97,220003,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
220004,,1,0,[0|0|0],72204,22001954,[0|0],130,2,0,0,22000,0,1,0,0,1,0,0,22,0,0,0,-12.12,218.1,230.35,220004,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
250000,,0,0,[0|0|0],72500,25001950,[0|0],250,2,0,0,6900,0,1,0,0,1,0,0,25,0,0,0,11.17,0,-3.21,250000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6410,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280000,,1,0,[0|0|0],72800,28001950,[0|0],900,2,0,0,28000,0,1,0,0,1,0,0,28,0,0,0,-15.32,17,-125.51,280000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
280001,,1,0,[0|0|0],72801,28001951,[0|0],100,2,0,0,28000,0,1,0,0,1,0,0,28,0,0,0,-4.15,3.04,-32.98,280001,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
280002,,1,0,[0|0|0],72802,28001952,[0|0],110,2,0,0,28000,0,1,0,0,1,0,0,28,0,0,0,-19.91,20,-37.45,280002,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
280003,,1,0,[0|0|0],72803,28001953,[0|0],120,2,0,0,28000,0,1,0,0,1,0,0,28,0,0,0,-21.51,16,-56.4,280003,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
300000,,1,0,[0|0|0],73000,30001950,[0|0],520,2,0,0,61002,0,1,1,0,0,0,0,30,0,0,0,-95.662,66.13,107.314,300000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
300100,,1,0,[0|0|0],73001,30011950,[0|0],510,2,0,0,61002,0,1,1,0,0,0,0,30,1,0,0,-26.735,50.307,-50.343,300100,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
300200,,0,0,[0|0|0],73002,30021950,[0|0],510,2,0,0,61000,0,1,1,0,0,0,0,30,2,0,0,42.644,144.915,-11.158,300200,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102
300300,,1,0,[0|0|0],73003,30031950,[0|0],520,2,0,0,62000,0,1,1,0,0,0,0,30,3,0,0,-9.41,223.82,-24.05,300300,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
300400,,0,0,[0|0|0],73004,30041950,[0|0],520,2,0,0,61000,0,1,1,0,0,0,0,30,4,0,0,89.228,66.35,64.978,300400,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
300500,,1,0,[0|0|0],73005,30051950,[0|0],530,2,0,0,62000,0,1,1,0,0,0,0,30,5,0,0,-73.18,426.51,111.21,300500,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
300600,,1,0,[0|0|0],73006,30061950,[0|0],510,2,0,0,62000,0,1,1,0,0,0,0,30,6,0,0,75.46,239.75,69.66,300600,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,6411,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
