ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,mapRegionId,Reserve,
60445200,Leyndell - South of Minor Erdtree,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60445300,Leyndell - Minor Erdtree,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60445400,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60445500,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60454900,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60455000,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60455100,Leyndell - Auriza Hero's Grave Entrance,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60455200,Leyndell - Capital Rampart- Auriza Side Tomb Entrance,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60455300,Leyndell - Capital Rampart North Cliffside,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60455400,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60455500,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60464900,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60465000,,1,0,[0|0|0],21,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60465100,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60465200,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60465300,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60465500,,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60465600,,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60465700,Consecrated Snowfield - Far West Cliffside,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60465800,,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60473600,,1,0,[0|0|0],30,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60473700,Caelid - West of Caelid Highway South,1,0,[0|0|0],30,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60473800,Caelid - Fort Gael- Caelid Waypoint Ruins- Gaol Cave Entrance,1,0,[0|0|0],30,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60473900,Caelid - Fort Gael North,1,0,[0|0|0],30,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60474200,Caelid - North Great-Jar Area,1,0,[0|0|0],30,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60474900,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60475000,,1,0,[0|0|0],20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60475100,Leyndell - Divine Tower of East Altus Entrance; Mountaintops of the Giants - Forbidden Lands Start,1,0,[0|0|0],42,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60475400,,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60475500,Consecrated Snowfield - Yelough Anix Ruins- Yelough Anix Tunnel Entrance,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60475600,Consecrated Snowfield - North of Yelough Anix Ruins,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60475700,Consecrated Snowfield - West of Ordina,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60475800,Consecrated Snowfield - Apostate Derelict,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60485000,,1,0,[0|0|0],42,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60485100,Mountaintops of the Giants - Forbidden Lands Midway,1,0,[0|0|0],42,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60485200,,1,0,[0|0|0],42,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60485300,,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60485400,Consecrated Snowfield - Southwest Foggy Area,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60485500,Consecrated Snowfield - Northwest Foggy Area- East of Yelough Anix Ruins,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60485600,Consecrated Snowfield - South of Ordina,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60485700,Consecrated Snowfield - Ordina- Liturgical Town,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60485800,Consecrated Snowfield - East of Apostate Derelict,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60495000,,1,0,[0|0|0],42,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60495100,,1,0,[0|0|0],42,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60495200,Mountaintops of the Giants - Before Grand Lift of Rold,1,0,[0|0|0],42,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60495300,Mountaintops of the Giants - West Zamor Ruins- Grand Lift of Rold,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60495400,Consecrated Snowfield - Hidden Path to the Haligtree- Southeast Foggy Area,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60495500,Consecrated Snowfield - Northeast Foggy Area- Inner Consecrated Snowfield,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60495600,Consecrated Snowfield - Southeast of Ordina,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60495700,Consecrated Snowfield - East of Ordina,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60495800,,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60505000,,1,0,[0|0|0],42,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60505200,,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60505300,Mountaintops of the Giants - East Zamor Ruins,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60505400,Mountaintops of the Giants - North of Zamor Ruins,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60505500,Consecrated Snowfield - Consecrated Snowfield Catacombs Entrance,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60505600,Mountaintops of the Giants - Shack of the Lofty; Consecrated Snowfield - Minor Erdtree- Albinauric Rise- Cave of the Forlorn Entrance,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60505700,Mountaintops of the Giants - West of Castle Sol; Consecrated Snowfield - North of Minor Erdtree,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60505800,,1,0,[0|0|0],41,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60515200,Mountaintops of the Giants - Giants' Gravepost South Cliffside,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60515300,Mountaintops of the Giants - Southwest Giants' Gravepost,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60515400,Mountaintops of the Giants - Northwest Giants' Gravepost,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60515500,Mountaintops of the Giants - Before Ancient Snow Valley Ruins,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60515600,Mountaintops of the Giants - Ancient Snow Valley Ruins- Stargazers' Ruins,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60515700,Mountaintops of the Giants - South Castle Sol- Snow Valley Ruins Overlook,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60515800,Mountaintops of the Giants - North Castle Sol,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60523800,Caelid - Central Radahn Arena,1,0,[0|0|0],31,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60523900,Caelid - North Radahn Arena,1,0,[0|0|0],31,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60524000,Caelid - Far North Radahn Arena,1,0,[0|0|0],31,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60525200,Mountaintops of the Giants - Southwest Fire Giant Arena,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60525300,Mountaintops of the Giants - Northwest Fire Giant Arena- Foot of the Forge,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60525400,Mountaintops of the Giants - Northeast Giants' Gravepost,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60525500,Mountaintops of the Giants - Guardians' Garrison,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60525600,Mountaintops of the Giants - Whiteridge Road- Minor Erdtree,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60525700,Mountaintops of the Giants - Before Freezing Lake- Heretical Rise,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60525800,Mountaintops of the Giants - Northwest of Freezing Lake- East of Castle Sol,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60533700,,1,0,[0|0|0],31,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60533800,Caelid - East Radahn Arena,1,0,[0|0|0],31,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60533900,Caelid - Northeast Radahn Arena,1,0,[0|0|0],31,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60535200,Mountaintops of the Giants - Southeast Fire Giant Arena,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60535300,Mountaintops of the Giants - Northeast Fire Giant Arena,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60535400,Mountaintops of the Giants - Giants' Gravepost Northeast Cliffside,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60535500,Mountaintops of the Giants - West of First Church of Marika,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60535600,Mountaintops of the Giants - Southwest Freezing Lake- Lord Contender's Evergaol- Spiritcaller's Cave Entrance,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60535700,Mountaintops of the Giants - Northwest Freezing Lake,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60535800,Mountaintops of the Giants - Freezing Lake North Cliffside,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60545200,,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60545300,Mountaintops of the Giants - Forge of the Giants,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60545400,,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60545500,Mountaintops of the Giants - First Church of Marika,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60545600,Mountaintops of the Giants - Southeast Freezing Lake,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60545700,Mountaintops of the Giants - Northeast Freezing Lake,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60545800,,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60555500,,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60555600,,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60555700,,1,0,[0|0|0],40,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
