ID,Name,materialId01,materialId02,materialId03,materialId04,materialId05,materialId06,pad_id,itemNum01,itemNum02,itemNum03,itemNum04,itemNum05,itemNum06,pad_num,materialCate01,materialCate02,materialCate03,materialCate04,materialCate05,materialCate06,pad_cate,isDisableDispNum01,isDisableDispNum02,isDisableDispNum03,isDisableDispNum04,isDisableDispNum05,isDisableDispNum06,pad,
510,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
511,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
512,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
513,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
514,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
515,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
516,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
517,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
518,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
519,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
520,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
521,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
522,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
523,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
524,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
525,,10140,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
600,,1150,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
601,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
602,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
603,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
604,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
605,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
606,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
607,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
608,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
609,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
610,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
611,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
612,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
613,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
614,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
615,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
616,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
617,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
618,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
619,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
620,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
621,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
622,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
623,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
624,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
625,,10140,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
700,,1160,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
701,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
702,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
703,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
704,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
705,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
706,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
707,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
708,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
709,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
710,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
711,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
712,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
713,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
714,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
715,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
716,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
717,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
718,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
719,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
720,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
721,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
722,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
723,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
724,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
725,,10140,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
800,,1170,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
801,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
802,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
803,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
804,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
805,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
806,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
807,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
808,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
809,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
810,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
811,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
812,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
813,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
814,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
815,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
816,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
817,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
818,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
819,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
820,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
821,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
822,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
823,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
824,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
825,,10140,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
900,,1180,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
901,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
902,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
903,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
904,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
905,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
906,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
907,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
908,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
909,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
910,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
911,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
912,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
913,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
914,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
915,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
916,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
917,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
918,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
919,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
920,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
921,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
922,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
923,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
924,,10107,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
925,,10140,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1000,,1190,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],1,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1001,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1002,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1003,,10100,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1004,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1005,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1006,,10101,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1007,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1008,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1009,,10102,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1010,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1011,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1012,,10103,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1013,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1014,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1015,,10104,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1016,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1017,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1018,,10105,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1019,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],2,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1020,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],4,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
1021,,10106,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],6,-1,-1,-1,-1,-1,[0|0],4,15,15,15,15,0,[0|0],0,0,0,0,0,0,[0|0|0]
