ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,AssetId_0,AssetId_1,AssetId_2,AssetId_3,AssetId_4,AssetId_5,AssetId_6,AssetId_7,CreateWeight_0,CreateWeight_1,CreateWeight_2,CreateWeight_3,CreateWeight_4,CreateWeight_5,CreateWeight_6,CreateWeight_7,Reserve_0,
60434000,Stormhill - Northeast Cliffside,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60434100,,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60443000,,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60443100,Weeping Peninsula - Castle Morne Approach South,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60443200,Weeping Peninsula - Castle Morne Approach North,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60443300,Weeping Peninsula - Castle Morne Rampart- Ailing Village Outskirts,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60443400,Weeping Peninsula - Bridge of Sacrifice- Forest Lookout Tower- Earthbore Cave Entrance,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60443500,Limgrave - Agheel Lake South- Forlorn Hound Evergaol,0,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60443600,Limgrave - Waypoint Ruins,0,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60443700,Limgrave - Mistwood Outskirts,0,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60443800,Limgrave - Artist's Shack,0,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60443900,Limgrave - Summonwater Village Outskirts,0,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60444000,,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60444100,,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60453100,,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60453200,Weeping Peninsula - Castle Morne Approach Northeast Cliffside,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60453300,Weeping Peninsula - Beside the Crater-Pocked Glade- Oridys's Rise,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60453400,Weeping Peninsula - Impaler's Catacombs Entrance,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60453500,Limgrave - Southwest of Fort Haight,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60453600,Limgrave - Fort Haight West,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60453700,Limgrave - Siofra River Well- Mistwood Ruins- Minor Erdtree- Nokron Entrance,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60453800,Limgrave - South of Summonwater Village,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60453900,Limgrave - Summonwater Village,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60454000,Limgrave - North of Summonwater Village,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60454100,,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60463200,,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60463300,,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60463400,,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60463500,,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60463600,Limgrave - Fort Haight,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60463700,Limgrave - East of Siofra River Well,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60463800,Limgrave - Third Church of Marika- Gaol Cave Exit,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60463900,Limgrave - Rear Gael Tunnel Entrance; Caelid - Gael Tunnel Entrance,1,0,[0|0|0],99200,99201,99202,99203,99204,800015,800016,-1,15,10,15,10,20,20,10,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60324100,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60324200,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60324300,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60324400,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60324500,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60324600,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60324700,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60324800,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60334000,Moonlight Altar - Altar South- Chelona's Rise,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60334100,Moonlight Altar - West of Deep Ainsel Well,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60334200,Moonlight Altar - Ringleader's Evergaol,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60334300,Liurnia of the Lakes - Minor Erdtree- Road's End Catacombs Entrance,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60334400,Liurnia of the Lakes - Revenger's Shack,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60334500,Liurnia of the Lakes - Cuckoo's Evergaol- West of Meeting Place,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60334600,Liurnia of the Lakes - Foot of the Four Belfries,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60334700,Liurnia of the Lakes - The Four Belfries- Giant's Caravan Below,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60334800,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60344000,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60344100,Moonlight Altar - Deep Ainsel Well,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60344200,Liurnia of the Lakes - Village of the Albinaurics; Moonlight Altar - Moonfolk Ruins,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60344300,Liurnia of the Lakes - Converted Tower,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60344400,Liurnia of the Lakes - Temple Quarter,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60344500,Liurnia of the Lakes - Meeting Place- Academy Crystal Cave Entrance,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60344600,Liurnia of the Lakes - Crystalline Woods- Path to the Four Belfries,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60344700,Liurnia of the Lakes - Sorcerer's Isle West- East Belfry,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60344800,Liurnia of the Lakes - Northern Liurnia Lake Shore- Kingsrealm Ruins,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60344900,Liurnia of the Lakes - Road to the Manor,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60345000,Liurnia of the Lakes - Ranni's Rise- Seluvis's Rise,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60345100,Liurnia of the Lakes - Renna's Rise,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60354000,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60354100,Moonlight Altar - Lunar Estate Ruins,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60354200,Moonlight Altar - Cathedral of Manus Celes,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60354300,Liurnia of the Lakes - Folly on the Lake- South Rose Church,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60354400,Liurnia of the Lakes - Far West Gate Town- North Rose Church,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60354500,Liurnia of the Lakes - South Raya Lucaria Gate,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60354600,Liurnia of the Lakes - Main Academy Gate- Academy of Raya Lucaria Entrance,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60354700,Liurnia of the Lakes - Testu's Rise- East Gate Bridge Trestle,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60354800,Liurnia of the Lakes - North of Sorcerer's Isle,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60354900,Liurnia of the Lakes - South of Caria Manor- West of Ravine Entrance,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60355000,Liurnia of the Lakes - Caria Manor,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60355100,Liurnia of the Lakes - North of Caria Manor,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60364000,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60364100,Liurnia of the Lakes - Slumbering Wolf's Shack- Lakeside Crystal Cave Entrance,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60364200,Liurnia of the Lakes - West of Scenic Isle,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60364300,Liurnia of the Lakes - Boilprawn Shack- Fallen Ruins of the Lake,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60364400,Liurnia of the Lakes - Gate Town Southwest,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60364500,Liurnia of the Lakes - Gate Town Northwest,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60364600,Liurnia of the Lakes - West of Church of Vows,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60364700,Liurnia of the Lakes - West of Raya Lucaria Crystal Tunnel; Bellum Highway - South of East Raya Lucaria Gate,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60364800,Bellum Highway - East Raya Lucaria Gate,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60364900,Liurnia of the Lakes - Southeast Ravine- Lake at Caria Manor Entrance; Bellum Highway - Bellum Church,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60365000,Liurnia of the Lakes - Behind Caria Manor- Royal Grave Evergaol- Part of Ravine,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60374000,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60374100,Liurnia of the Lakes - South of Scenic Isle- East of Slumbering Wolf's Shack,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60374200,Liurnia of the Lakes - Scenic Isle- Laskyar Ruins,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60374300,Liurnia of the Lakes - North of Scenic Isle,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60374400,Liurnia of the Lakes - Gate Town Southeast,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60374500,Liurnia of the Lakes - Gate Town Northeast,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60374600,Liurnia of the Lakes - Church of Vows,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60374700,Liurnia of the Lakes - South of Mausoleum Compound- Raya Lucaria Crystal Tunnel Entrance,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60374800,Liurnia of the Lakes - Mausoleum Compound,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60374900,Bellum Highway - Church of Inhibition- Southwest of Grand Lift of Dectus,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60375000,Liurnia of the Lake - Northeast Ravine; Bellum Highway - West of Grand Lift of Dectus,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60384000,Liurnia of the Lakes - Liurnia Lake Shore,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60384100,Liurnia of the Lakes - Laskyar Ruins- Malefactor's Evergaol,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60384200,Liurnia of the Lakes - Highway Lookout Tower,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60384300,Liurnia of the Lakes - Gate Town Bridge,1,0,[0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60384400,Liurnia of the Lakes - North of Gate Town Bridge,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60384500,Liurnia of the Lakes - Artist's Shack- Eastern Liurnia Lake Shore,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60384600,Liurnia of the Lakes - Eastern Tableland- Ainsel River Well,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60384700,Liurnia of the Lakes - Ruined Labyrinth- Uld Palace Ruins,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60384800,Bellum Highway - Frenzied Flame Village- Minor Erdtree,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60384900,Bellum Highway - Frenzy-Flaming Tower,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60394000,Liurnia of the Lakes - Lake-Facing Cliffs- Stormveil Castle Exit- Stillwater Cave Entrance,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60394100,Liurnia of the Lakes - Liurnia Highway South- Purified Ruins- Cliffbottom Catacombs Entrance,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60394200,Liurnia of the Lakes - Liurnia Highway North,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60394300,Liurnia of the Lakes - Liurnia Highway Far North,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60394400,Liurnia of the Lakes - Jarburg- Divine Tower of Liurnia Entrance,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60394500,Liurnia of the Lakes - Eastern Tableland Southeast Cliffside,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60394600,Liurnia of the Lakes - Eastern Tableland Northeast Cliffside,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60394700,,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60394800,Bellum Highway - Converted Fringe Tower; Liurnia of the Lakes - Black Knife Catacombs Entrance,1,0,[0|0|0],800014,800015,800016,-1,-1,-1,-1,-1,45,45,10,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
