ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,eventFlagId,distViewEventFlagId,iconId,bgmPlaceType,isAreaIcon,isOverrideDistViewMarkPos,isEnableNoText,pad3,areaNo_forDistViewMark,gridXNo_forDistViewMark,gridZNo_forDistViewMark,clearedEventFlagId,dispMask00,dispMask01,dispMask02,pad2_0,pad2,distViewIconId,angle,areaNo,gridXNo,gridZNo,pad,posX,posY,posZ,textId1,textEnableFlagId1,textDisableFlagId1,textId2,textEnableFlagId2,textDisableFlagId2,textId3,textEnableFlagId3,textDisableFlagId3,textId4,textEnableFlagId4,textDisableFlagId4,textId5,textEnableFlagId5,textDisableFlagId5,textId6,textEnableFlagId6,textDisableFlagId6,textId7,textEnableFlagId7,textDisableFlagId7,textId8,textEnableFlagId8,textDisableFlagId8,textType1,textType2,textType3,textType4,textType5,textType6,textType7,textType8,distViewId,posX_forDistViewMark,posY_forDistViewMark,posZ_forDistViewMark,distViewId1,distViewId2,distViewId3,dispMinZoomStep,selectMinZoomStep,entryFEType,unknown_0xb7,unknown_0xb8,unknown_0xb9,pad4,textEnableFlag2Id1,textEnableFlag2Id2,textEnableFlag2Id3,textEnableFlag2Id4,textEnableFlag2Id5,textEnableFlag2Id6,textEnableFlag2Id7,textEnableFlag2Id8,textDisableFlag2Id1,textDisableFlag2Id2,textDisableFlag2Id3,textDisableFlag2Id4,textDisableFlag2Id5,textDisableFlag2Id6,textDisableFlag2Id7,textDisableFlag2Id8,
95407,,1,0,[0|0|0],78407,0,83,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-41.4,60,49,39,0,128.5,99.36,54.99,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95410,,1,0,[0|0|0],78410,0,83,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-40.34,60,48,37,0,-118.84,114.36,39.76,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95411,,1,0,[0|0|0],78411,0,83,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-67.2,60,48,36,0,38.53,126.59,99.69,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95412,,1,0,[0|0|0],78412,0,83,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-96.51,60,50,36,0,-68.31,38.73,-82.76,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95413,,1,0,[0|0|0],78413,0,83,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,172.07,60,51,36,0,93.13,90.76,-40.19,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95414,,1,0,[0|0|0],78414,0,83,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-167.83,60,51,36,0,81.61,91.82,18.93,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95600,,1,0,[0|0|0],78600,0,83,999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,135,12,2,0,0,1184.97,-619.19,1909.61,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95800,,0,0,[0|0|0],78800,0,83,999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-128.5,20,0,0,0,-49.67,118.11,311.77,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95900,,0,0,[0|0|0],78900,0,83,999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,45,21,1,0,0,85.96,351.76,362.24,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95901,,0,0,[0|0|0],78901,0,83,999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,80,21,2,0,0,-1.22,131.92,260.25,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95902,,0,0,[0|0|0],78902,0,83,999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,54.5,61,47,47,0,-107.47,634.89,43.89,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95903,,0,0,[0|0|0],78903,0,83,999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26,61,46,47,0,-94.2,562.99,-101.38,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95904,,0,0,[0|0|0],78904,0,83,999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,113,61,45,45,0,-19.17,556.05,75.07,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95905,,0,0,[0|0|0],78905,0,83,999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,61,44,46,0,-47.5,625.5,-56.69,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95906,,0,0,[0|0|0],78906,0,83,999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,61,44,45,0,-56.36,625,124.2,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,83,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96100,,0,0,[0|0|0],78190,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,142.16,60,42,36,0,-125.85,115.44,116.57,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96101,,0,0,[0|0|0],78190,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,42,36,0,-125.85,115.44,116.57,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96102,,1,0,[0|0|0],78192,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,169.55,60,43,39,0,-75.66,196.9,-32.78,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96103,,1,0,[0|0|0],78192,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,43,39,0,-75.66,196.9,-32.78,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96104,,0,0,[0|0|0],78194,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,122.7,60,43,38,0,137.05,102.47,33.43,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96105,,0,0,[0|0|0],78194,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,43,38,0,137.05,102.47,33.43,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96106,,1,0,[0|0|0],78196,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-18.49,60,43,34,0,-125.12,74.21,-79.96,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96107,,1,0,[0|0|0],78196,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,43,34,0,-125.12,74.21,-79.96,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96108,,1,0,[0|0|0],78198,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-91.08,60,45,34,0,-89.97,86.1,-49.98,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96109,,1,0,[0|0|0],78198,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,45,34,0,-89.97,86.1,-49.98,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96200,,1,0,[0|0|0],78290,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-93.57,60,38,48,0,85.25,460.23,98.8,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96201,,1,0,[0|0|0],78290,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,38,48,0,85.25,460.23,98.8,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96202,,1,0,[0|0|0],78292,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-12.77,60,33,44,0,-40.27,280.14,-81.36,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96203,,1,0,[0|0|0],78292,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,33,44,0,-40.27,280.14,-81.36,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96204,,1,0,[0|0|0],78294,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-18.94,60,39,42,0,79.89,275.28,19.83,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96205,,1,0,[0|0|0],78294,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,39,42,0,79.89,275.28,19.83,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96300,,1,0,[0|0|0],78390,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,139.9,60,36,51,0,-17.81,672.53,72.47,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96301,,1,0,[0|0|0],78390,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,36,51,0,-17.81,672.53,72.47,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96302,,1,0,[0|0|0],78392,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,132,60,38,52,0,45.83,800.15,-35.95,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96303,,1,0,[0|0|0],78392,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,38,52,0,45.83,800.15,-35.95,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96304,,1,0,[0|0|0],78394,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-61.657,60,45,52,0,99.17,1025.45,24.71,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96305,,1,0,[0|0|0],78394,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,45,52,0,99.17,1025.45,24.71,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96400,,1,0,[0|0|0],78490,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-107.416,60,47,40,0,-84.08,166.46,80.12,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96401,,1,0,[0|0|0],78490,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,47,40,0,-84.08,166.46,80.12,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96402,,1,0,[0|0|0],78492,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,125.997,60,49,36,0,-25.4,56.73,-7.78,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96403,,1,0,[0|0|0],78492,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,49,36,0,-25.4,56.73,-7.78,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96404,,1,0,[0|0|0],78494,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-134.511,60,51,39,0,-110.31,165.17,-64.79,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96405,,1,0,[0|0|0],78494,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,51,39,0,-110.31,165.17,-64.79,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96502,,1,0,[0|0|0],78592,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-158.56,60,50,53,0,-5.43,1576.18,-42.6,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96503,,1,0,[0|0|0],78592,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,50,53,0,-5.43,1576.18,-42.6,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96510,,1,0,[0|0|0],78594,0,84,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-69,60,49,55,0,12.58,1314.66,-47.04,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,84,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96511,,1,0,[0|0|0],78594,0,85,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,49,55,0,12.58,1314.66,-47.04,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,85,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,,0,0,[0|0|0],62100,0,50,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,-119.36,21.26,29.38,6120000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,50,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,,1,0,[0|0|0],62300,0,60,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,-226.14,-21.87,-213.89,6311000,0,118,11050,118,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,60,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111000,,1,0,[0|0|0],62820,0,0,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,35,32,0,-341.67,66.16,-47.78,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,1,0,0,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,,1,0,[0|0|0],62700,0,59,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,76.42,-1.71,276.07,13000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,59,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,,1,0,[0|0|0],62200,0,51,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,-7.25,50.02,-10.24,6220000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,51,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,,1,0,[0|0|0],62550,0,55,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,50.13,552.34,168.63,6515500,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,1,0,55,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150001,,1,0,[0|0|0],62551,0,56,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,-4.93,145.52,493.87,6515600,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,1,0,56,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,,1,0,[0|0|0],62360,0,58,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,36,53,0,11.89,978.96,109.84,6316000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,58,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,,0,0,[0|0|0],62101,0,13,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,-90.95,11.93,24.63,18000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,1,0,113,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180001,,0,0,[0|0|0],62102,0,16,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,-106.77,3.94,83.76,18001,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,1,0,16,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,,0,0,[0|0|0],62880,0,210,999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,-24.98,5.11,24.85,6801000,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,210,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200001,,0,0,[0|0|0],62881,0,208,999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,-32.25,77.22,264.58,6880800,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,208,0,[0|0|0|0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
